code6,name,industry,market_type,research_status,dqc_score,valuation_score,dividend_score,cashflow_score,dividend_yield,pe_ttm,pb,average_payout,cash_conversion,cash_coverage,dividend_stability,dividend_cagr,risk_flag_count,factor_status,factor_coverage
002415,海康威视,计算机设备,主板,稳健观察,68.1929,64.1493,86.6864,53.1653,3.8539,18.6881,3.6411,0.5952,1.1782,2.0628,0.8015,0.1203,0,有效,1.0000
688015,交控科技,轨交设备,科创板,稳健观察,68.1753,78.5655,71.6433,55.8015,1.8437,19.5107,1.1775,0.5066,2.1735,5.1254,0.6562,0.4491,0,有效,1.0000
689009,九号公司,汽车服务及其他,科创板,稳健观察,68.1500,69.1285,73.9887,61.4725,2.9848,18.0482,3.7413,0.6828,3.0934,4.1888,0.4396,1.4499,0,有效,1.0000
601965,中国汽研,其他社会服务,主板,稳健观察,68.1375,89.0440,80.3882,37.9670,2.0482,12.6598,1.6976,0.3792,1.0649,2.6895,0.9862,0.0148,0,有效,1.0000
603916,苏博特,化学制品,主板,价值陷阱复核,68.0719,66.8875,62.1794,74.9796,1.2685,34.4833,1.0687,0.4228,3.0636,7.2461,0.8314,-0.1124,2,有效,1.0000
600104,上汽集团,汽车整车,主板,价值陷阱复核,68.0486,82.8932,56.7404,66.6330,1.7477,13.8706,0.4290,0.3007,3.3947,11.2887,0.5171,-0.1526,2,有效,1.0000
600479,千金药业,中药,主板,稳健观察,68.0392,59.5907,76.0830,67.2370,3.7402,18.4317,2.0700,0.6529,1.6775,2.6468,0.8907,0.1227,0,有效,1.0000
603173,福斯达,专用设备,主板,稳健观察,68.0044,71.2597,73.8979,59.3207,1.9150,14.7737,2.3755,0.3083,2.1646,7.0212,0.6673,0.4813,0,有效,1.0000
688366,昊海生科,医疗器械,科创板,稳健观察,67.9934,62.3756,77.9274,62.8748,2.2779,44.3802,1.2768,0.4541,1.5426,3.3968,0.8549,0.1767,1,有效,1.0000
002375,亚厦股份,建筑装饰,主板,稳健观察,67.9685,76.8756,72.9546,55.3477,3.3773,15.5690,0.6240,0.3003,0.8032,2.6747,0.3927,1.5298,0,有效,1.0000
601686,友发集团,钢铁,主板,稳健观察,67.9306,77.7214,82.7971,44.6719,4.7771,11.6318,1.1321,0.7401,1.6357,2.5953,0.9899,0.0079,0,有效,1.0000
603766,隆鑫通用,汽车服务及其他,主板,稳健观察,67.7811,71.3723,76.7260,55.7579,4.3451,18.6752,3.1944,0.7326,1.8927,2.5836,0.3876,1.6458,0,有效,1.0000
603788,宁波高发,汽车零部件,主板,稳健观察,67.6483,85.7009,81.0135,38.8095,4.8960,14.7404,1.4848,0.8229,0.6286,0.7638,0.8834,0.1547,1,有效,1.0000
002588,史丹利,农化制品,主板,稳健观察,67.6459,88.2747,76.5123,41.0978,3.1563,9.6472,1.2010,0.3512,1.2010,3.4197,0.6704,0.5555,0,有效,1.0000
002468,申通快递,物流,主板,稳健观察,67.5996,72.8621,51.5903,79.0981,0.7452,11.5229,1.9113,0.0968,3.7926,39.1824,0.4697,1.2420,0,有效,1.0000
001207,联科科技,橡胶制品,主板,稳健观察,67.5422,73.6974,84.1191,45.6894,3.1533,17.7142,2.1652,0.5893,0.8619,2.2907,0.6616,0.3136,0,有效,1.0000
002950,奥美医疗,医疗器械,主板,稳健观察,67.4989,79.8598,59.3944,65.0084,1.3370,22.8172,1.4986,0.1521,2.8814,19.1686,0.3575,1.3132,0,有效,1.0000
601512,中新集团,房地产,主板,价值陷阱复核,67.4602,92.1504,64.9720,48.7854,2.3556,13.5570,0.8530,0.3009,1.3322,4.4271,0.7091,-0.1188,2,有效,1.0000
002034,旺能环境,环境治理,主板,稳健观察,67.3934,92.6139,41.6458,71.5233,1.2579,9.9578,0.8561,0.3565,2.4469,7.4714,0.6438,-0.3712,1,有效,1.0000
300729,乐歌股份,家居用品,创业板,稳健观察,67.2925,74.4468,69.8147,58.6382,2.2043,23.6222,1.0095,0.3048,1.9590,6.5532,0.9031,-0.0947,1,有效,1.0000
300286,安科瑞,电网设备,创业板,稳健观察,67.2455,67.6597,73.2804,60.8555,1.9497,25.8267,2.1304,0.5483,1.5043,2.6418,0.7806,0.3215,0,有效,1.0000
000028,国药一致,医药商业,主板,稳健观察,67.1407,93.2793,60.6290,51.2478,2.5081,11.4682,0.6540,0.3018,1.8366,7.7607,0.7555,-0.0482,1,有效,1.0000
603153,上海建科,建筑装饰,主板,稳健观察,67.0924,68.3473,68.3781,64.7312,1.5882,14.9973,1.4769,0.3006,1.1398,4.0086,0.9513,0.0606,0,有效,1.0000
603456,九洲药业,医疗服务,主板,价值陷阱复核,67.0320,88.3765,69.9179,45.8508,1.6760,22.2352,1.4780,0.4311,1.6361,3.7490,0.7375,-0.2294,2,有效,1.0000
603866,桃李面包,食品加工制造,主板,稳健观察,67.0220,62.7056,72.1087,65.6351,3.8023,31.2469,1.3983,0.7660,1.9112,2.4949,0.8598,0.0541,1,有效,1.0000
300248,新开普,IT服务,创业板,稳健观察,66.9591,59.5450,70.9625,69.3107,0.6446,79.1960,1.9027,0.3544,2.4673,5.8599,1.0000,0.0000,1,有效,1.0000
600578,京能电力,电力,主板,稳健观察,66.9470,78.9931,76.1690,47.3999,3.3333,10.8174,1.5329,0.4592,3.5870,7.8106,0.7889,0.2724,0,有效,1.0000
002334,英威腾,自动化设备,主板,稳健观察,66.9447,62.5926,65.2744,72.3453,0.6652,54.6696,1.7600,0.1683,1.6382,8.9569,0.9911,0.0079,1,有效,1.0000
601058,赛轮轮胎,汽车零部件,主板,稳健观察,66.9114,81.2358,75.0979,46.4468,2.0396,12.1401,2.0632,0.3076,1.1863,3.8512,0.6947,0.3933,0,有效,1.0000
002727,一心堂,医药商业,主板,价值陷阱复核,66.7465,65.7407,63.7807,70.5744,3.1104,23.9757,0.8714,0.8718,6.2005,8.8730,0.8625,-0.0185,2,有效,1.0000
300481,濮阳惠成,电子化学品,创业板,稳健观察,66.7259,79.5468,81.9000,40.5624,2.5806,32.2696,1.6339,0.6095,1.2879,2.1132,0.9964,-0.0038,1,有效,1.0000
601952,苏垦农发,种植业与林业,主板,价值陷阱复核,66.7257,58.3030,70.3049,70.3659,2.3026,28.5332,1.8981,0.5096,2.8281,5.5837,0.8561,-0.1633,2,有效,1.0000
002215,诺普信,种植业与林业,主板,稳健观察,66.7052,73.0324,75.6568,52.3304,2.8329,13.7234,2.2954,0.6018,2.2685,4.2123,0.6836,0.4087,0,有效,1.0000
001216,华瓷股份,家居用品,主板,稳健观察,66.7010,74.3628,75.0123,51.8225,2.2689,20.9359,1.6986,0.4914,1.3019,3.0776,0.7827,0.3156,0,有效,1.0000
600089,特变电工,综合,主板,稳健观察,66.6590,79.2512,68.8639,53.6608,1.6202,18.0459,1.3555,0.3029,2.4117,10.2892,0.7525,0.3416,1,有效,1.0000
600131,国网信通,IT服务,主板,价值陷阱复核,66.6588,72.7943,71.0367,57.0218,1.0223,28.0768,2.6610,0.3004,1.2580,4.9988,0.8963,-0.1089,2,有效,1.0000
688093,世华科技,其他电子,科创板,稳健观察,66.6084,87.1316,79.2111,36.4145,1.8996,18.3229,2.1339,0.4858,0.8864,1.8246,0.7070,0.4408,0,有效,1.0000
605020,永和股份,化学制品,主板,稳健观察,66.5906,63.6970,69.3601,66.3013,1.6735,20.1616,2.6816,0.4091,2.3177,4.9616,0.4688,1.0070,0,有效,1.0000
600143,金发科技,塑料制品,主板,稳健观察,66.5871,75.4464,61.1562,64.4243,1.0235,28.7124,1.8268,0.4637,5.1349,11.0512,0.6375,0.4130,0,有效,1.0000
600820,隧道股份,建筑装饰,主板,价值陷阱复核,66.5259,89.2128,66.0292,47.5768,3.0817,8.4383,0.5454,0.3523,1.0800,3.4860,0.7915,-0.2215,2,有效,1.0000
605338,巴比食品,食品加工制造,主板,稳健观察,66.4550,77.9443,75.4548,47.6073,3.8314,15.9602,2.0166,0.6929,1.1437,1.1343,0.6036,0.6950,0,有效,1.0000
000957,中通客车,汽车整车,主板,稳健观察,66.4453,70.1380,59.3169,70.4084,0.8757,13.7078,1.8342,0.1888,5.7349,21.6349,0.6165,0.7035,0,有效,1.0000
002039,黔源电力,电力,主板,稳健观察,66.4345,71.1932,69.0132,59.7769,2.6968,11.8301,1.8488,0.3135,5.7616,18.3783,0.4679,0.6059,0,有效,1.0000
300979,华利集团,纺织制造,创业板,稳健观察,66.3276,58.6905,83.7462,55.4552,4.1824,15.3248,2.4706,0.6989,1.1673,1.7201,0.7437,0.3229,0,有效,1.0000
603326,我乐家居,家居用品,主板,稳健观察,66.2922,68.4859,76.8929,53.8113,4.4944,18.3890,2.1053,0.7322,2.7524,2.8379,0.7610,0.2098,0,有效,1.0000
600699,均胜电子,汽车零部件,主板,稳健观察,66.2736,68.5642,49.9139,80.6698,0.5740,21.7335,1.7922,0.3375,4.0410,12.7813,0.8346,-0.1748,1,有效,1.0000
002879,长缆科技,电网设备,主板,稳健观察,66.2444,71.8836,75.1124,52.5429,2.6925,26.7830,1.7490,0.6412,1.7006,3.4326,0.5749,0.4289,0,有效,1.0000
600486,扬农化工,农化制品,主板,稳健观察,66.2209,53.9980,61.9675,80.9512,1.3748,18.1638,1.9286,0.2293,1.7238,6.6904,0.8624,0.0383,0,有效,1.0000
601368,绿城水务,环境治理,主板,稳健观察,66.1930,58.4027,54.7517,84.3115,0.7056,33.1037,0.8403,0.3123,5.4818,17.0431,0.8786,0.1602,0,有效,1.0000
601991,大唐发电,电力,主板,稳健观察,66.1308,60.6984,75.5651,61.3528,4.2407,13.3963,2.9557,0.1708,5.7972,33.9350,0.2027,3.4422,0,有效,1.0000
688016,心脉医疗,医疗器械,科创板,稳健观察,66.1161,73.0321,82.6629,43.6414,2.5093,18.3304,2.4586,0.4935,1.0173,2.0612,0.9430,0.0584,0,有效,1.0000
601800,中国交建,建筑装饰,主板,价值陷阱复核,66.1017,95.1122,62.4656,44.8718,2.3754,7.8337,0.3351,0.1530,0.5348,3.4956,0.8155,-0.1846,3,有效,1.0000
600489,中金黄金,贵金属,主板,稳健观察,65.9470,55.6853,75.6297,65.0599,1.9606,18.6526,3.7859,0.5555,2.1571,3.7725,0.9273,0.0674,0,有效,1.0000
300207,欣旺达,电池,创业板,稳健观察,65.9164,52.4912,59.7118,83.6284,0.5734,41.0625,1.3663,0.2060,3.3620,13.1645,0.9019,0.1155,0,有效,1.0000
600428,中远海特,港口航运,主板,稳健观察,65.8787,66.4424,78.5862,52.6882,4.5775,13.3872,1.8304,0.5002,2.7458,5.4891,0.7960,0.2943,0,有效,1.0000
603811,诚意药业,化学制药,主板,稳健观察,65.8264,63.5269,82.0848,51.5390,2.8571,18.2710,2.2859,0.4019,1.1957,2.8555,0.8345,0.2247,0,有效,1.0000
600426,华鲁恒升,农化制品,主板,稳健观察,65.8199,69.2917,64.1848,64.4792,1.5908,13.9456,1.6366,0.3263,1.2730,3.9019,0.9155,-0.0886,0,有效,1.0000
002351,漫步者,消费电子,主板,稳健观察,65.7887,72.2319,74.5969,51.4579,1.6584,19.7904,2.9188,0.4231,0.9730,2.2069,0.8893,-0.0020,0,有效,1.0000
603102,百合股份,食品加工制造,主板,稳健观察,65.7611,80.2154,61.6911,57.4419,1.7454,19.5621,1.3542,0.3353,1.1466,3.9829,0.9947,-0.0056,1,有效,1.0000
000729,燕京啤酒,饮料制造,主板,稳健观察,65.7391,75.0077,71.0273,52.5064,2.6714,15.8381,1.8534,0.5036,2.1837,4.7598,0.5841,0.7321,0,有效,1.0000
600623,华谊集团,化学原料,主板,稳健观察,65.6931,72.6344,70.2507,55.1857,1.4267,33.8793,0.8352,0.3604,3.2168,7.6537,0.7899,-0.0827,1,有效,1.0000
603237,五芳斋,食品加工制造,主板,价值陷阱复核,65.5003,62.3813,54.2476,79.4264,2.9976,23.8596,1.6956,0.8026,2.1633,2.6954,0.8224,-0.1621,2,有效,1.0000
300627,华测导航,通信设备,创业板,稳健观察,65.4170,61.6017,79.0716,55.0328,1.2890,31.2834,4.9585,0.4785,1.0193,2.3325,0.7573,0.3618,0,有效,1.0000
600216,浙江医药,化学制药,主板,稳健观察,65.3088,88.7515,69.9913,40.5324,2.0202,14.9717,1.0350,0.3072,1.4764,4.3974,0.6648,0.3638,0,有效,1.0000
300373,扬杰科技,半导体,创业板,稳健观察,65.3031,62.5012,79.6221,53.3855,1.3529,32.8772,4.6853,0.3560,1.3532,3.4072,0.8063,0.2416,0,有效,1.0000
300735,光弘科技,消费电子,创业板,稳健观察,65.2284,45.4678,68.8939,78.5005,1.0056,59.9268,2.6611,0.6960,4.5628,6.5138,0.9749,0.0268,1,有效,1.0000
605056,咸亨国际,通用设备,主板,稳健观察,65.2132,66.6395,75.2323,53.9714,2.3636,20.8065,3.1004,0.6385,2.1615,3.5128,0.6464,0.6089,0,有效,1.0000
601968,宝钢包装,包装印刷,主板,稳健观察,65.1956,71.0526,59.4896,65.8813,1.4045,25.9435,1.3048,0.5061,3.4225,6.7622,0.9003,-0.0752,0,有效,1.0000
301028,鼎熔岩,通用设备,创业板,稳健观察,65.1759,70.0104,66.4827,59.7253,1.3717,20.6715,2.8397,0.3307,1.1575,3.5006,0.7136,0.4238,0,有效,1.0000
603161,科华控股,汽车零部件,主板,普通观察,64.9978,30.4903,67.7094,91.8642,1.2382,96.3569,2.4853,0.3132,5.1942,15.6348,0.9107,-0.0837,1,有效,1.0000
002818,富森美,零售,主板,价值陷阱复核,64.9520,93.5062,70.0574,35.3716,6.0306,10.0217,1.4428,1.0026,1.1818,1.0092,0.7951,-0.2124,3,有效,1.0000
601919,中远海控,港口航运,主板,普通观察,64.9462,94.7163,78.2135,26.1618,6.5876,9.3489,1.0699,0.3997,1.4117,3.5321,0.6934,0.1546,0,有效,1.0000
002635,安洁科技,消费电子,主板,价值陷阱复核,64.9263,66.3676,52.9918,75.6252,1.0823,44.8624,1.6317,0.6433,3.2706,6.4953,0.7122,-0.2929,2,有效,1.0000
002831,裕同科技,包装印刷,主板,普通观察,64.9202,56.4573,81.6178,55.4764,4.3276,23.5080,3.2994,0.6029,1.7190,2.4345,0.8669,0.1388,0,有效,1.0000
002643,万润股份,电子化学品,主板,价值陷阱复核,64.8860,68.6516,46.9634,79.5809,0.8339,49.2623,1.6912,0.3776,3.8312,9.5197,0.4876,-0.3595,2,有效,1.0000
003003,天元股份,包装印刷,主板,普通观察,64.8859,53.1630,62.9819,76.8380,1.5129,35.0101,1.5182,0.5463,3.6266,6.0518,0.7190,0.4103,0,有效,1.0000
000888,峨眉山A,旅游及酒店,主板,普通观察,64.8770,63.2494,78.8629,52.2862,1.7530,24.6885,2.0169,0.5508,1.6119,2.9264,0.9093,0.0724,0,有效,1.0000
601886,江河集团,建筑装饰,主板,普通观察,64.8649,53.5339,70.5368,68.9053,6.1275,20.3139,2.0300,0.9283,2.5322,2.7277,0.6291,0.5811,1,有效,1.0000
603160,汇顶科技,半导体,主板,普通观察,64.8256,72.7835,70.0212,52.8089,0.6868,36.1174,2.5538,0.3007,1.7768,5.9092,0.5966,0.7466,0,有效,1.0000
688395,正弦电气,自动化设备,科创板,普通观察,64.7826,63.8227,61.5438,68.8442,0.7401,45.5527,2.5015,0.3433,1.3855,3.5616,0.8863,-0.0480,1,有效,1.0000
600066,宇通客车,汽车整车,主板,普通观察,64.7736,66.4925,76.9766,51.0972,7.6453,10.9438,4.6271,0.9965,1.7518,1.4203,0.7429,0.2910,1,有效,1.0000
600031,三一重工,工程机械,主板,普通观察,64.7504,62.4197,69.0545,62.4440,2.3190,20.7101,1.9981,0.4914,2.3757,4.8350,0.6920,0.4895,0,有效,1.0000
301215,中汽股份,汽车服务及其他,创业板,普通观察,64.6531,61.9390,68.0139,63.6186,1.4453,28.6374,2.3778,0.6092,1.4114,2.2902,0.8731,0.1420,0,有效,1.0000
001206,依依股份,美容护理,主板,普通观察,64.6081,72.4530,73.6452,48.8469,2.5581,22.4680,1.6636,0.7629,1.5532,1.7020,0.8798,0.0835,0,有效,1.0000
601868,中国能建,建筑装饰,主板,普通观察,64.6002,62.7815,59.6204,71.1388,1.3277,20.8842,0.9384,0.1495,1.3134,10.5834,0.8407,0.1377,1,有效,1.0000
600425,青松建化,建筑材料,主板,普通观察,64.4830,73.1978,78.4678,43.0283,2.4038,20.7439,0.9389,0.4537,0.9699,2.7558,1.0000,0.0000,1,有效,1.0000
002507,涪陵榨菜,食品加工制造,主板,普通观察,64.4689,84.3368,72.0904,39.8177,3.2533,17.6772,1.4616,0.6063,0.8557,1.3561,0.8511,0.1832,0,有效,1.0000
603885,吉祥航空,机场航运,主板,普通观察,64.4124,38.2978,59.9390,91.2697,1.3441,32.1970,2.5504,0.4079,8.1912,18.6204,0.6182,0.6704,0,有效,1.0000
603605,珀莱雅,美容护理,主板,普通观察,64.3367,63.5942,79.4537,49.8563,2.9206,12.4022,3.4783,0.4270,1.2303,2.7934,0.7612,0.2410,0,有效,1.0000
002845,同兴达,光学光电子,主板,普通观察,64.2223,63.2372,40.8847,88.4044,0.2843,54.2250,1.7488,0.3894,9.4039,24.1524,0.6373,-0.2929,1,有效,1.0000
300349,金卡智能,通用设备,创业板,价值陷阱复核,64.2085,89.5921,58.5954,48.0642,1.5995,19.9012,0.9450,0.5065,1.0476,2.0682,0.7191,-0.2901,2,有效,1.0000
002032,苏泊尔,小家电,主板,普通观察,64.2085,61.2560,73.6706,57.2770,5.9664,15.2920,6.1301,0.9980,1.1511,1.1540,0.9730,-0.0185,1,有效,1.0000
603197,保隆科技,汽车零部件,主板,价值陷阱复核,64.1363,74.3348,67.4142,52.1169,1.3788,18.2053,1.8768,0.5087,1.4175,3.2258,0.8584,-0.1070,2,有效,1.0000
601890,亚星锚链,军工装备,主板,普通观察,64.1203,61.7365,72.6117,57.6721,0.9718,28.0009,2.5507,0.3403,0.8085,2.4652,0.9768,-0.0241,0,有效,1.0000
002461,珠江啤酒,饮料制造,主板,普通观察,64.0983,72.4762,70.1600,50.8555,2.0452,19.8140,1.6938,0.4644,1.3139,2.8414,0.8319,0.2329,0,有效,1.0000
601928,凤凰传媒,文化传媒,主板,普通观察,64.0781,78.4949,89.9458,25.8532,4.9801,16.6385,1.0820,0.7088,0.8818,1.4455,1.0000,0.0000,1,有效,1.0000
600784,鲁银投资,化学原料,主板,普通观察,64.0611,66.1163,63.0451,63.3155,0.7163,33.3975,1.4672,0.1538,1.9776,10.3867,0.8875,-0.0871,1,有效,1.0000
301029,怡合达,自动化设备,创业板,普通观察,63.9867,68.1569,79.5312,44.8678,2.4359,27.6557,3.4670,0.4705,0.9931,1.6289,0.6560,0.3315,0,有效,1.0000
601089,福元医药,化学制药,主板,普通观察,63.9409,66.9901,79.3657,45.9024,2.0833,19.7600,2.0531,0.4808,1.1374,2.3656,0.9980,-0.0021,0,有效,1.0000
603195,公牛集团,家居用品,主板,普通观察,63.9316,56.9893,85.4168,48.3970,4.6534,16.7389,4.5854,0.7259,1.1653,1.3810,0.9116,0.1148,0,有效,1.0000
600900,长江电力,电力,主板,普通观察,63.9032,51.6973,79.8072,58.4613,3.6778,18.9854,3.1801,0.7100,1.8356,2.5851,0.9184,0.1043,0,有效,1.0000
605266,健之佳,医药商业,主板,价值陷阱复核,63.8524,68.0626,73.7135,50.3828,6.6077,19.1052,0.9743,1.2701,3.9724,6.1871,0.9343,0.0660,2,有效,1.0000
300416,苏试试验,其他社会服务,创业板,普通观察,63.8422,58.3691,57.8757,74.4999,0.8408,26.6533,2.5460,0.2963,2.1161,6.3639,0.9958,0.0045,0,有效,1.0000
603883,老百姓,医药商业,主板,普通观察,63.8217,55.7173,67.8337,66.7565,2.7703,23.2019,1.4314,0.7818,3.9041,9.3361,0.8525,0.0316,1,有效,1.0000
600210,紫江企业,包装印刷,主板,普通观察,63.8112,87.1526,86.5201,21.0953,4.7619,8.5778,1.4183,0.5626,1.2226,2.2522,0.8639,0.1832,0,有效,1.0000
600535,天士力,中药,主板,普通观察,63.7847,72.9097,50.0463,69.7016,2.0571,17.2734,1.6155,0.4603,2.1082,3.0764,0.7453,-0.0308,0,有效,1.0000
605337,李子园,饮料制造,主板,普通观察,63.7618,58.2586,75.0477,57.1930,3.9529,21.9382,2.2365,0.8657,1.6104,1.8602,0.9660,-0.0359,1,有效,1.0000
688475,萤石网络,计算机设备,科创板,普通观察,63.7381,44.8997,70.9922,72.6312,1.3285,32.5402,3.7254,0.5470,1.7216,3.4472,0.9402,0.0583,0,有效,1.0000
603579,荣泰健康,小家电,主板,价值陷阱复核,63.6890,78.2032,68.3160,46.6213,2.1000,20.6071,1.3262,0.6612,1.1597,1.7539,0.8760,-0.1398,2,有效,1.0000
600660,福耀玻璃,汽车零部件,主板,普通观察,63.5953,62.3179,82.6419,45.6437,3.2422,16.7151,3.7121,0.4626,1.2945,2.8660,0.8096,0.2710,0,有效,1.0000
300259,新天科技,通用设备,创业板,普通观察,63.5929,75.4308,70.3348,46.7043,2.4775,25.2636,1.6217,0.4989,0.9302,1.6631,0.7820,-0.0458,0,有效,1.0000
688533,上声电子,汽车零部件,科创板,普通观察,63.5485,64.7124,66.3775,59.7219,1.1970,23.4429,1.8504,0.3120,1.4934,4.7868,0.8368,0.0790,0,有效,1.0000
600995,南网储能,电力,主板,普通观察,63.5376,62.0927,59.3687,68.9449,1.3450,20.2486,1.7011,0.3000,3.4223,11.4077,0.7353,0.3330,0,有效,1.0000
300218,安利股份,塑料制品,创业板,普通观察,63.4072,59.4481,75.5661,54.6418,1.6000,38.2862,1.8452,0.3925,1.5014,5.4541,0.7231,0.4142,0,有效,1.0000
300685,艾德生物,医疗器械,创业板,普通观察,63.3914,61.7502,71.9609,56.2287,2.1994,19.4394,3.4722,0.4609,1.1424,2.9103,0.6017,0.7070,0,有效,1.0000
002841,视源股份,消费电子,主板,普通观察,63.3647,81.8898,78.3418,32.5088,1.8168,15.1641,2.2583,0.4857,0.8145,1.8858,0.9013,-0.0814,1,有效,1.0000
603039,泛微网络,软件开发,主板,普通观察,63.3478,58.7233,59.2316,71.4280,0.2802,33.1184,4.1726,0.1907,1.3464,7.3343,0.9985,-0.0016,0,有效,1.0000
603511,爱慕股份,服装家纺,主板,价值陷阱复核,63.2441,76.3742,50.5408,64.6931,2.3886,29.0283,1.1637,0.9955,2.9756,2.9716,0.6558,-0.3011,3,有效,1.0000
000703,恒逸石化,化学纤维,主板,价值陷阱复核,63.2106,66.7042,39.5335,83.8932,0.4643,12.4739,2.4824,0.7054,17.9050,26.8980,0.6435,-0.2875,2,有效,1.0000
002782,可立克,其他电子,主板,普通观察,63.1411,58.2528,63.8114,66.6608,1.1013,33.8689,3.4091,0.3310,2.0697,6.5051,0.6526,0.5884,0,有效,1.0000
600835,上海机电,专用设备,主板,普通观察,63.1291,73.6008,66.2370,51.0456,1.1996,26.1028,1.2859,0.4583,1.0078,2.1838,0.9135,-0.0985,1,有效,1.0000
601872,招商轮船,港口航运,主板,普通观察,63.1100,48.1013,74.0530,65.0315,3.5635,15.3198,3.5479,0.4061,1.6596,4.0869,0.8736,0.1546,0,有效,1.0000
688138,清溢光电,半导体,科创板,普通观察,63.0967,50.4502,73.1485,63.8849,0.6392,51.3643,3.8181,0.3094,1.7780,5.7463,0.8821,0.1527,0,有效,1.0000
600566,济川药业,中药,主板,普通观察,63.0330,82.1629,81.8211,27.8479,6.6160,12.7941,1.7050,0.7590,0.8597,1.1327,0.8117,0.1559,1,有效,1.0000
600584,长电科技,半导体,主板,普通观察,62.9964,42.1414,54.1643,89.7042,0.3535,62.8617,4.2113,0.1334,3.0167,24.7941,0.8931,0.1402,0,有效,1.0000
002430,杭氧股份,化学制品,主板,价值陷阱复核,62.9454,54.0137,50.8473,82.6991,1.3391,25.7158,2.6342,0.4124,2.3401,5.6737,0.4530,-0.3694,2,有效,1.0000
300515,三德科技,通用设备,创业板,普通观察,62.9369,71.1208,72.6606,46.1984,2.0346,15.2240,3.4034,0.4373,1.2161,2.8923,0.6275,0.6609,0,有效,1.0000
603227,雪峰科技,化学制品,主板,价值陷阱复核,62.8908,83.9401,68.6894,39.0501,1.8029,15.9818,1.5951,0.3192,1.0551,3.2906,0.7959,-0.2254,2,有效,1.0000
003020,立方制药,化学制药,主板,普通观察,62.8655,58.1518,76.1907,53.5805,1.9320,23.6788,2.0998,0.5756,1.2300,2.2388,0.9187,0.0915,1,有效,1.0000
002275,桂林三金,中药,主板,普通观察,62.8499,58.7422,71.7853,57.4355,3.5461,17.7582,2.2140,0.6783,1.3037,1.6688,0.9168,-0.0871,0,有效,1.0000
002065,东华软件,IT服务,主板,普通观察,62.7861,72.1982,67.3301,50.1745,0.5464,47.2892,1.7201,0.3358,1.5869,4.9476,1.0000,0.0000,0,有效,1.0000
603693,江苏新能,电力,主板,普通观察,62.7542,55.7935,63.2747,68.1999,1.2648,29.0115,1.4669,0.2831,2.2474,7.3998,1.0000,0.0000,0,有效,1.0000
300257,开山股份,通用设备,创业板,普通观察,62.6652,44.1320,62.9565,78.2595,0.7117,49.9816,2.8155,0.2729,2.5416,9.3150,1.0000,0.0000,0,有效,1.0000
600182,S佳通,汽车零部件,主板,普通观察,62.5867,52.2864,65.0145,68.9878,3.7574,20.9044,4.0847,0.9833,2.5271,2.5699,0.5518,0.4530,1,有效,1.0000
600009,上海机场,机场航运,主板,普通观察,62.5751,68.2803,64.9767,55.2833,1.4347,25.5722,1.3570,0.5147,2.8599,5.5566,0.5418,0.9790,0,有效,1.0000
688459,哈铁科技,轨交设备,科创板,普通观察,62.5204,60.1396,69.7438,57.3378,1.5544,53.0856,1.1605,0.4336,1.4229,3.2820,0.7980,0.2247,0,有效,1.0000
000521,长虹美菱,白色家电,主板,价值陷阱复核,62.4998,53.4913,73.9529,58.7683,3.2061,93.9307,0.8186,0.4860,2.8171,6.7089,0.8093,-0.1726,2,有效,1.0000
605507,国邦医药,化学制药,主板,普通观察,62.4960,77.3207,76.0358,36.2493,2.4194,17.7596,1.4941,0.4085,0.8437,2.1086,0.7153,0.4184,0,有效,1.0000
002833,弘亚数控,专用设备,主板,价值陷阱复核,62.4779,63.5599,68.0079,56.0204,5.4979,17.5922,2.6533,0.8628,1.1899,1.6286,0.7798,-0.1340,3,有效,1.0000
300196,长海股份,建筑材料,创业板,普通观察,62.4767,57.9279,76.3723,52.4802,3.0907,22.9363,1.4935,0.2937,1.6299,5.5493,0.5109,0.7219,0,有效,1.0000
603565,中谷物流,港口航运,主板,普通观察,62.4338,61.5250,76.2036,49.4431,6.6733,12.7945,2.3421,0.8805,1.4434,1.6393,0.9323,-0.0353,1,有效,1.0000
301019,宁波色母,塑料制品,创业板,普通观察,62.4327,64.2275,69.6163,53.7107,2.8434,25.3817,2.7929,0.9752,0.9471,1.0942,0.6909,0.4946,1,有效,1.0000
300623,捷捷微电,半导体,创业板,普通观察,62.4242,54.8626,64.4904,66.8393,0.5521,45.7070,3.8841,0.2618,1.6227,6.1973,0.6023,0.7112,0,有效,1.0000
301065,本立科技,化学制药,创业板,普通观察,62.3622,64.4092,59.8700,63.0997,1.4052,25.9346,1.4689,0.3196,1.9382,8.9094,0.5918,0.7321,0,有效,1.0000
300759,康龙化成,医疗服务,创业板,普通观察,62.3112,46.8918,63.7677,74.0711,0.7035,44.5725,4.6694,0.1776,1.7198,9.3087,0.9993,-0.0006,0,有效,1.0000
600572,康恩贝,中药,主板,普通观察,62.2438,62.1931,56.5081,68.0230,3.3632,21.9978,1.5521,0.8027,1.6268,2.4755,0.8608,-0.1306,1,有效,1.0000
301058,中粮科工,建筑装饰,创业板,普通观察,62.2236,54.1516,65.8008,65.5651,1.3686,20.1438,2.0556,0.3297,1.9876,5.6307,1.0000,0.0000,0,有效,1.0000
