code6,name,final_status,growth_profile,final_score,growth_core,quality_score,balance_score,news_news_score,current_revenue_growth,current_profit_growth,revenue_acceleration,profit_acceleration,persistence_score,cash_margin,cash_to_profit,current_roe,current_net_margin,current_debt_ratio,news_news_count,news_positive_articles,news_negative_articles,news_positive_groups,news_negative_groups,low_base_flag,cash_mismatch_flag,high_debt_flag,factor_status,factor_coverage
605366,宏柏新材,基础数据不足,反转/低基数,49.7991,59.5626,24.9509,70.205,,15.8515,-14.5834,21.7638,357.7096,33.3333,-0.032,0.8893,-1.28,-4.1917,29.795,0,0,0,[],[],True,True,False,基础数据不足,1.0
002678,珠江钢琴,基础数据不足,反转/低基数,49.7865,63.2692,14.1153,80.6808,,10.2413,8.4919,26.1174,67.2076,33.3333,-0.2999,0.6313,-4.16,-48.6056,19.3192,0,0,0,[],[],True,True,False,基础数据不足,1.0
601179,中国西电,观察,持续成长,49.7775,58.8886,33.8112,54.3764,,8.0676,15.0255,0.935,-5.42,100.0,-0.0243,-0.4319,2.97,7.1856,45.6236,0,0,0,[],[],False,True,False,有效,1.0
002533,金杯电工,观察,持续成长,49.7574,68.4231,28.8015,35.6722,,27.0657,6.9634,12.055,1.4709,100.0,-0.1408,-5.2689,6.85,3.1579,64.3278,0,0,0,[],[],False,True,False,有效,1.0
001289,龙源电力,观察,增速观察,49.7373,34.2452,80.8116,34.0651,,-6.4809,-29.1006,12.1159,-0.3245,16.6667,0.5554,3.3987,3.14,19.1485,65.9349,0,0,0,[],[],False,False,False,有效,1.0
600827,百联股份,观察,增速观察,49.5848,60.5868,36.8556,42.0374,,-9.0814,191.6134,1.3609,251.3516,33.3333,-0.0249,-0.3293,4.44,6.6688,57.9626,0,0,0,[],[],False,True,False,有效,1.0
603583,捷昌驱动,观察,增速观察,49.5743,39.4856,55.568,67.8531,,5.0994,-15.4259,-5.418,-56.2911,83.3333,0.0795,0.7316,4.87,10.925,32.1469,0,0,0,[],[],False,False,False,有效,1.0
600930,华电新能,观察,增速观察,49.5695,35.1568,81.61,28.7264,,8.3562,-38.4711,-6.4008,-20.7135,50.0,0.6117,3.4524,3.19,20.7517,71.2736,0,0,0,[],[],False,False,True,有效,1.0
002601,龙佰集团,观察,增速观察,49.4558,43.5085,60.882,44.4457,,8.1462,-39.085,13.7601,3.5243,33.3333,0.1283,2.192,3.58,6.7386,55.5543,0,0,0,[],[],False,False,False,有效,1.0
603766,隆鑫通用,观察,增速观察,49.4523,36.1088,67.6881,53.0114,,0.2388,-7.7273,-13.5103,-54.681,83.3333,0.1282,1.2647,10.1,10.2175,46.9886,0,0,0,[],[],False,False,False,有效,1.0
002171,楚江新材,观察,增速观察,49.4433,70.2606,23.5214,38.8351,,39.3517,21.0086,26.6525,-45.7054,83.3333,-0.0494,-6.5296,3.41,0.7486,61.1649,0,0,0,[],[],False,True,False,有效,1.0
600313,农发种业,观察,增速观察,49.4358,51.0976,40.2419,62.8384,,32.8369,-16.6359,13.234,-94.903,50.0,0.0203,1.4968,2.23,1.7144,37.1616,0,0,0,[],[],False,False,False,有效,1.0
000425,徐工机械,观察,增速观察,49.4008,49.4733,55.5436,36.8979,,11.7478,-9.0949,3.3797,-18.0543,66.6667,0.0679,1.0495,6.33,6.5396,63.1021,0,0,0,[],[],False,False,False,有效,1.0
603496,恒为科技,观察,增速观察,49.3527,42.6326,46.1803,75.8579,,-12.0573,23.8767,-5.7447,-6.2508,50.0,0.0676,1.3148,1.58,5.0139,24.1421,0,0,0,[],[],False,False,False,有效,1.0
002080,中材科技,观察,增速观察,49.3461,56.0094,43.1288,41.7907,,21.9476,20.9309,-3.9517,-82.8861,66.6667,-0.0123,-0.1656,5.92,8.9275,58.2093,0,0,0,[],[],False,True,False,有效,1.0
002399,海普瑞,观察,增速观察,49.3298,27.2477,70.3792,73.4774,,-8.4415,-34.7435,-12.1961,11.2186,33.3333,0.3158,2.9589,2.28,10.6569,26.5226,0,0,0,[],[],False,False,False,有效,1.0
002605,姚记科技,观察,增速观察,49.3192,34.0826,60.7042,72.2592,,-8.07,-15.5123,9.7345,-2.1768,0.0,0.1006,0.6155,5.5,17.1879,27.7408,0,0,0,[],[],False,False,False,有效,1.0
600006,东风股份,加速/反转观察,反转/低基数,49.2649,70.4817,16.8065,50.5311,,9.6364,27.8275,28.6467,1772.3295,33.3333,-0.1687,-7.4874,1.58,2.2548,49.4689,0,0,0,[],[],True,True,False,有效,1.0
603300,海南华铁,观察,增速观察,49.2531,41.0121,74.8705,22.7413,,13.323,-30.2708,-2.4166,-17.4434,50.0,0.4823,6.4456,3.56,7.1016,77.2587,0,0,0,[],[],False,False,True,有效,1.0
600461,洪城环境,观察,增速观察,49.2441,38.3233,68.0718,44.351,,-7.7722,-4.4785,1.2308,-4.7505,50.0,0.1674,0.9793,5.71,18.5413,55.649,0,0,0,[],[],False,False,False,有效,1.0
603393,新天然气,观察,增速观察,49.1972,27.1414,80.6756,52.4075,,-6.5837,-37.9468,-10.4745,-6.0256,50.0,0.5668,2.7977,4.12,19.3836,47.5925,0,0,0,[],[],False,False,False,有效,1.0
000595,新能股份,加速/反转观察,反转/低基数,49.1959,40.5394,81.2617,11.0336,,20.6862,-74.3951,14.7098,-252.4125,50.0,0.8781,12.3291,5.83,7.3609,88.9664,0,0,0,[],[],True,False,True,有效,1.0
000719,中原传媒,观察,增速观察,49.1931,31.6414,69.1488,61.9367,,-7.8334,-4.9213,-2.7104,-38.4913,33.3333,0.2073,1.7285,4.16,12.5445,38.0633,0,0,0,[],[],False,False,False,有效,1.0
603866,桃李面包,观察,增速观察,49.168,35.7181,58.3499,71.1537,,-1.9845,-28.7451,8.5131,16.8855,0.0,0.1282,2.2598,2.75,5.6742,28.8463,0,0,0,[],[],False,False,False,有效,1.0
603920,世运电路,观察,增速观察,49.1588,41.1661,52.0996,67.2554,,16.844,-78.1111,5.7954,-79.4765,83.3333,0.0875,3.1369,1.29,2.2786,32.7446,0,0,0,[],[],False,False,False,有效,1.0
603227,雪峰科技,观察,增速观察,49.0802,45.7564,43.4189,70.3744,,-6.0339,9.847,2.774,34.4958,16.6667,-0.0105,-0.1049,4.81,11.7048,29.6256,0,0,0,[],[],False,True,False,有效,1.0
600863,华能蒙电,观察,增速观察,49.0796,26.1256,79.5936,56.9138,,-15.0441,-22.3398,-3.2872,-4.3726,16.6667,0.2849,1.7264,7.49,18.9099,43.0862,0,0,0,[],[],False,False,False,有效,1.0
000516,国际医学,基础数据不足,反转/低基数,49.0517,64.8353,34.1715,31.4616,,-0.1111,60.4028,15.2758,83.5985,50.0,0.2428,-7.5545,-1.99,-5.7265,68.5384,0,0,0,[],[],True,True,False,基础数据不足,1.0
603112,华翔股份,观察,增速观察,49.0247,49.9703,42.8799,58.4774,,11.644,-9.8886,3.8127,-28.4429,83.3333,-0.0406,-0.3422,5.85,12.1729,41.5226,0,0,0,[],[],False,True,False,有效,1.0
600389,江山股份,观察,增速观察,49.0116,51.8301,47.2459,44.0872,,11.9351,3.1978,4.8544,-134.1476,83.3333,0.0003,0.0034,8.37,9.516,55.9128,0,0,0,[],[],False,False,False,有效,1.0
601702,华峰铝业,观察,增速观察,49.0041,46.6203,47.7363,58.6908,,7.6238,-2.2911,-7.1625,-0.9735,66.6667,0.0101,0.1162,8.3,8.6853,41.3092,0,0,0,[],[],False,False,False,有效,1.0
600380,健康元,观察,增速观察,48.9984,21.2032,80.9761,68.4287,,-16.6558,-17.49,-14.0709,-13.8102,0.0,0.3103,3.1537,4.21,20.7542,31.5713,0,0,0,[],[],False,False,False,有效,1.0
600987,航民股份,观察,增速观察,48.9901,28.0004,69.3391,71.2611,,-28.5633,-4.5864,-22.0633,-6.6861,50.0,0.1934,2.5044,4.41,8.8952,28.7389,0,0,0,[],[],False,False,False,有效,1.0
603897,长城科技,观察,增速观察,48.9899,62.0115,37.4662,32.9721,,20.678,3.2486,23.75,-30.371,83.3333,0.0006,0.0305,5.64,1.8697,67.0279,0,0,0,[],[],False,False,False,有效,1.0
601369,陕鼓动力,观察,增速观察,48.9883,45.0949,57.2899,44.0655,,2.4405,-19.9422,10.7645,8.2484,50.0,0.1021,1.5368,3.67,7.7577,55.9345,0,0,0,[],[],False,False,False,有效,1.0
000988,华工科技,观察,持续成长,48.9811,55.3307,39.662,48.5708,,2.5267,30.1653,-20.0674,9.6824,100.0,-0.1531,-1.0099,10.23,15.2835,51.4292,0,0,0,[],[],False,True,False,有效,1.0
001248,华润新能源,观察,增速观察,48.94,29.0364,80.7057,45.1191,,-2.9363,-29.547,-3.0912,-6.2675,16.6667,0.6642,2.5329,3.57,27.3457,54.8809,0,0,0,[],[],False,False,False,有效,0.9
003033,征和工业,观察,增速观察,48.9363,43.3447,54.495,54.5935,,8.0986,-21.2614,2.7969,-54.983,83.3333,0.0749,1.0458,4.83,7.2259,45.4065,0,0,0,[],[],False,False,False,有效,1.0
000829,天音控股,加速/反转观察,反转/低基数,48.8923,81.9175,18.7277,10.1462,,25.1811,125.337,17.4083,294.3789,50.0,-0.018,-65.9493,0.54,0.0523,89.8538,0,0,0,[],[],True,True,True,有效,1.0
000651,格力电器,观察,增速观察,48.8666,35.0913,74.8815,38.163,,-8.1453,-7.8739,1.7491,2.0112,16.6667,0.2104,1.4166,8.68,14.9029,61.837,0,0,0,[],[],False,False,False,有效,1.0
600085,同仁堂,观察,增速观察,48.8213,25.5194,72.8574,70.6549,,-14.2271,-23.1949,-7.0158,-1.1215,16.6667,0.2062,2.3795,5.22,11.1628,29.3451,0,0,0,[],[],False,False,False,有效,1.0
600399,抚顺特钢,基础数据不足,反转/低基数,48.7915,64.9259,28.2608,41.45,,9.7501,9.0774,18.0068,829.8389,33.3333,-0.2118,3.5188,-4.69,-6.0186,58.55,0,0,0,[],[],True,True,False,基础数据不足,1.0
600726,华电能源,观察,增速观察,48.7807,53.8168,54.5279,22.1776,,-3.0255,29.1556,5.1973,8.3455,50.0,0.0239,0.3243,12.6,12.1624,77.8224,0,0,0,[],[],False,False,True,有效,1.0
600010,包钢股份,观察,增速观察,48.7773,51.2184,48.7458,41.5166,,-10.5152,84.611,-7.9716,43.4238,33.3333,0.0883,8.8606,0.54,0.0515,58.4834,0,0,0,[],[],False,False,False,有效,1.0
600162,香江控股,基础数据不足,反转/低基数,48.7718,60.0063,39.7076,33.1967,,-3.6819,15.9516,57.9146,258.8419,33.3333,0.5703,-24.2395,-0.29,-5.7673,66.8033,0,0,0,[],[],True,True,False,基础数据不足,1.0
002550,千红制药,观察,增速观察,48.7689,20.1713,72.4703,87.1587,,-11.9992,-40.7768,-14.9498,-52.7879,50.0,0.2351,1.1666,5.62,18.8409,12.8413,0,0,0,[],[],False,False,False,有效,1.0
601126,四方股份,观察,持续成长,48.752,55.8642,42.705,39.5095,,11.4864,8.0041,-6.3871,-7.8406,100.0,-0.0853,-0.7436,10.17,11.4711,60.4905,0,0,0,[],[],False,True,False,有效,1.0
600234,科新发展,加速/反转观察,反转/低基数,48.7402,49.0578,50.6465,43.9752,,17.0717,-98.4654,14.541,44.5051,66.6667,0.11,47.2643,0.08,0.9384,56.0248,0,0,0,[],[],True,False,False,有效,1.0
002243,力合科创,加速/反转观察,加速成长,48.7365,58.5057,32.8473,51.2073,,8.289,8.126,6.5893,36.08,50.0,-0.0211,-0.1956,1.74,8.1042,48.7927,0,0,0,[],[],False,True,False,有效,1.0
600151,航天机电,基础数据不足,反转/低基数,48.6743,60.716,19.7808,70.3364,,-18.8074,93.7647,13.7919,619.1078,33.3333,0.0163,-1.7934,-0.3035,-1.4926,29.6636,0,0,0,[],[],True,True,False,基础数据不足,1.0
002626,金达威,观察,增速观察,48.6741,35.374,62.8809,60.1611,,2.5816,-31.2345,-1.2859,-30.6264,66.6667,0.1474,1.5363,3.74,10.5515,39.8389,0,0,0,[],[],False,False,False,有效,1.0
600887,伊利股份,观察,增速观察,48.6184,38.122,70.4506,36.4434,,4.1345,-20.0244,3.924,-56.844,50.0,0.1517,1.6947,10.09,8.5864,63.5566,0,0,0,[],[],False,False,False,有效,1.0
600783,鲁信创投,观察,增速观察,48.6064,54.0461,39.7111,50.0778,,15.099,-9.9513,11.8637,0.9605,50.0,-0.4488,-0.1083,4.31,416.9051,49.9222,0,0,0,[],[],False,True,False,有效,1.0
002734,利民股份,观察,持续成长,48.5935,39.8129,56.2954,59.5312,,0.4662,1.9045,-6.3672,-487.7926,100.0,0.0593,0.5333,6.86,11.9854,40.4688,0,0,0,[],[],True,False,False,有效,1.0
002945,华林证券,观察,增速观察,48.5764,32.4601,85.0558,23.9663,,1.6731,-23.3192,-16.6626,-66.6652,83.3333,1.031,3.3943,3.49,30.3749,76.0337,0,0,0,[],[],False,False,True,有效,1.0
002127,南极电商,加速/反转观察,反转/低基数,48.568,56.1731,17.6871,87.5145,,-25.7329,279.4169,-3.138,298.4138,33.3333,-0.3172,-6.1691,1.33,5.1418,12.4855,0,0,0,[],[],True,True,False,有效,1.0
600312,平高电气,观察,增速观察,48.565,50.7961,40.9269,57.1478,,-5.639,22.8726,-6.5689,13.4253,83.3333,-0.1283,-0.844,7.01,16.023,42.8522,0,0,0,[],[],False,True,False,有效,1.0
601169,北京银行,加速/反转观察,加速成长,48.5208,57.8736,54.4355,8.6328,,5.6049,5.6268,8.9903,29.3528,66.6667,0.0317,0.0764,5.3,41.6806,91.3672,0,0,0,[],[],False,False,True,有效,1.0
001210,金房能源,观察,持续成长,48.4873,47.5665,38.7697,70.6851,,9.702,0.9742,-2.1124,-175.0858,100.0,-0.1901,-1.1572,8.71,16.9575,29.3149,0,0,0,[],[],False,True,False,有效,1.0
000661,长春高新,观察,增速观察,48.4557,22.5802,70.3786,82.2366,,-16.0569,-51.6394,-5.7901,42.3611,0.0,0.3104,3.6201,2.14,7.8923,17.7634,0,0,0,[],[],False,False,False,有效,1.0
001213,中铁特货,观察,增速观察,48.4417,25.8544,61.9062,89.2748,,-7.9985,-40.2468,-14.1825,-3.8914,50.0,0.2161,5.311,1.05,4.0686,10.7252,0,0,0,[],[],False,False,False,有效,1.0
000534,万泽股份,观察,持续成长,48.3987,51.638,46.586,42.3063,,6.5824,5.0021,-13.0341,2.7826,100.0,-0.0489,-0.2599,7.47,17.1032,57.6937,0,0,0,[],[],False,True,False,有效,1.0
600358,国旅联合,基础数据不足,反转/低基数,48.3946,74.6511,27.7399,10.9344,,26.0577,61.4537,8.9389,20.3327,66.6667,-0.2692,10.6104,-12.23,-2.342,89.0656,0,0,0,[],[],True,True,True,基础数据不足,1.0
002467,二六三,基础数据不足,反转/低基数,48.3859,49.4016,30.6857,80.7392,,14.964,-153.7429,23.0812,361.2634,33.3333,0.1508,-3.4639,-1.23,-3.2873,19.2608,0,0,0,[],[],True,True,False,基础数据不足,1.0
600637,东方明珠,观察,增速观察,48.2968,44.2851,38.1829,80.56,,-10.7104,22.6523,-8.0022,30.3167,33.3333,0.0018,0.013,1.4047,14.1685,19.44,0,0,0,[],[],False,False,False,有效,1.0
601609,金田股份,观察,增速观察,48.2934,69.8636,24.4199,31.3297,,33.7407,18.442,33.0131,-37.7157,83.3333,-0.0627,-11.2483,4.23,0.5581,68.6703,0,0,0,[],[],False,True,False,有效,1.0
600518,康美药业,观察,增速观察,48.2911,55.7325,33.1048,56.3394,,-11.1317,113.206,-12.3473,92.7441,66.6667,0.0157,1.0005,0.49,1.6314,43.6606,0,0,0,[],[],False,False,False,有效,1.0
002881,美格智能,观察,持续成长,48.2861,58.6469,28.0302,57.7156,,7.3179,25.8522,-20.076,20.5791,100.0,-0.1307,-2.4977,4.72,5.2321,42.2844,0,0,0,[],[],False,True,False,有效,1.0
600166,福田汽车,加速/反转观察,反转/低基数,48.2649,46.2307,62.3504,26.1964,,10.8564,16.5443,-17.5515,-1576.7504,66.6667,0.0935,3.4766,5.76,2.5488,73.8036,0,0,0,[],[],True,False,True,有效,1.0
600575,淮河能源,观察,增速观察,48.2488,41.3245,59.1906,47.1381,,9.1172,-36.5657,9.7733,-31.2404,50.0,0.1225,4.379,2.38,3.8226,52.8619,0,0,0,[],[],False,False,False,有效,1.0
002169,智光电气,加速/反转观察,反转/低基数,48.2221,75.0896,17.5803,28.9031,,38.0555,179.4823,-9.1917,37.9707,66.6667,-0.2579,-13.3484,1.55,4.069,71.0969,0,0,0,[],[],True,True,True,有效,1.0
002340,格林美,观察,持续成长,48.199,53.8972,46.7232,34.0558,,2.4273,34.6828,-9.3913,-20.19,100.0,0.0338,0.5646,4.88,6.5121,65.9442,0,0,0,[],[],False,False,False,有效,1.0
002218,拓日新能,基础数据不足,反转/低基数,48.1887,52.5778,34.5307,62.3371,,-6.9107,3.8578,15.3673,1948.637,33.3333,0.2697,-2.2059,-1.47,-12.2271,37.6629,0,0,0,[],[],True,True,False,基础数据不足,1.0
000962,东方钽业,观察,增速观察,48.1473,55.3855,25.1877,72.3524,,30.4968,-15.5195,10.0047,-36.6394,83.3333,-0.5192,-4.4151,3.06,11.8263,27.6476,0,0,0,[],[],False,True,False,有效,1.0
600126,杭钢股份,加速/反转观察,反转/低基数,48.1418,44.5029,45.5073,64.3274,,-57.4904,110.9676,-39.6823,7.1245,50.0,0.059,59.4356,0.06,0.1234,35.6726,0,0,0,[],[],True,False,False,有效,1.0
600597,光明乳业,加速/反转观察,反转/低基数,48.1232,47.4096,45.3082,55.8943,,-4.8076,15.3417,-3.2324,136.0071,16.6667,0.0394,1.8666,2.64,1.9834,44.1057,0,0,0,[],[],True,False,False,有效,1.0
002733,雄韬股份,观察,增速观察,48.1124,40.2517,56.4883,54.9427,,13.5831,-46.6414,15.7217,-28.7274,16.6667,0.1218,4.6237,1.76,2.8724,45.0573,0,0,0,[],[],False,False,False,有效,1.0
000937,冀中能源,加速/反转观察,加速成长,48.084,43.6909,58.726,39.9795,,1.5979,-24.1762,20.7704,25.1207,16.6667,0.1263,3.5449,1.39,5.24,60.0205,0,0,0,[],[],False,False,False,有效,1.0
600559,老白干酒,观察,增速观察,48.0681,36.4943,57.4407,64.0444,,-15.2286,-18.4667,7.8424,26.9301,33.3333,0.0908,0.7301,4.95,12.4354,35.9556,0,0,0,[],[],False,False,False,有效,1.0
603456,九洲药业,观察,增速观察,48.057,21.6843,69.5264,84.2363,,-10.2998,-26.3275,-17.0434,-46.7825,33.3333,0.2149,1.4286,4.35,14.7828,15.7637,0,0,0,[],[],False,False,False,有效,1.0
001356,富岭股份,加速/反转观察,加速成长,48.0254,56.3551,23.6075,71.8718,,24.7658,-36.0805,34.5832,22.3374,50.0,-0.0464,-1.3843,2.11,3.3633,28.1282,0,0,0,[],[],False,True,False,有效,1.0
600050,中国联通,观察,增速观察,47.8826,35.1345,62.7453,56.4017,,0.5801,-34.8074,-0.0959,-35.879,83.3333,0.1653,8.0407,2.41,4.6857,43.5983,0,0,0,[],[],False,False,False,有效,1.0
002206,海利得,观察,增速观察,47.8505,32.3662,68.2954,53.4137,,-10.041,-0.2306,-8.9061,-25.5124,50.0,0.1499,1.3337,7.19,11.3239,46.5863,0,0,0,[],[],False,False,False,有效,1.0
001365,天海电子,观察,增速观察,47.85,46.4157,51.5676,44.7176,,19.0386,-8.5013,-8.4729,-12.8759,50.0,0.0506,1.3711,5.11,3.9147,55.2824,0,0,0,[],[],False,False,False,有效,0.9
002390,信邦制药,观察,增速观察,47.8488,27.0298,61.3581,83.287,,-13.2883,-7.0996,-6.4468,-25.7461,16.6667,0.1627,4.0296,1.46,5.5178,16.713,0,0,0,[],[],False,False,False,有效,1.0
600587,新华医疗,观察,增速观察,47.8125,45.7979,47.3479,54.7856,,7.7291,-26.0399,10.5685,-2.1429,50.0,0.0513,0.928,3.68,5.6061,45.2144,0,0,0,[],[],False,False,False,有效,1.0
600517,国网英大,观察,持续成长,47.8067,52.5745,36.1025,56.9117,,10.3124,4.6074,-0.0499,-56.1368,100.0,-0.4342,-1.3744,5.03,41.62,43.0883,0,0,0,[],[],False,True,False,有效,1.0
600223,福瑞达,观察,增速观察,47.8058,43.315,36.5575,83.7748,,6.6923,-24.2503,15.0206,-1.3476,16.6667,0.018,0.421,1.91,5.3357,16.2252,0,0,0,[],[],False,False,False,有效,1.0
002911,佛燃能源,观察,增速观察,47.8055,36.8537,63.4562,49.3598,,-14.7845,6.5702,-21.1336,-14.1747,83.3333,0.1031,4.085,5.7,2.9226,50.6402,0,0,0,[],[],False,False,False,有效,1.0
600064,南京高科,观察,增速观察,47.7495,24.9024,79.4216,52.9466,,-28.1185,-9.0698,-100.8747,-15.1557,50.0,0.6496,0.7277,6.38,90.0944,47.0534,0,0,0,[],[],False,False,False,有效,1.0
002191,劲嘉股份,加速/反转观察,反转/低基数,47.7408,56.5918,17.7711,81.1272,,28.3983,-60.4888,23.8307,520.0823,33.3333,-0.0995,-3.2765,0.78,2.7911,18.8728,0,0,0,[],[],True,True,False,有效,1.0
000537,绿发电力,观察,增速观察,47.7402,35.5113,76.7756,26.3566,,14.2184,-52.5305,-13.1949,-31.9208,66.6667,0.69,6.2639,1.47,15.8195,73.6434,0,0,0,[],[],False,False,True,有效,1.0
603100,川仪股份,观察,增速观察,47.698,48.6492,44.1881,51.8639,,4.1785,-12.5977,14.5424,4.8182,50.0,0.0014,0.0168,5.91,8.4067,48.1361,0,0,0,[],[],False,False,False,有效,1.0
600446,金证股份,加速/反转观察,反转/低基数,47.6929,66.8928,11.2832,62.9123,,-6.4295,132.438,42.03,115.6092,33.3333,-0.9195,-82.4947,0.35,2.0214,37.0877,0,0,0,[],[],True,True,False,有效,1.0
002180,奔图科技,加速/反转观察,反转/低基数,47.6873,50.7191,38.0802,57.806,,-62.9728,127.9984,-25.4944,323.8631,50.0,0.0266,1.3885,0.96,2.1184,42.194,0,0,0,[],[],True,False,False,有效,1.0
603855,华荣股份,观察,增速观察,47.6783,38.9795,60.8014,47.5287,,-12.7823,-5.5673,6.0398,14.4191,33.3333,0.0819,0.6269,8.35,13.6117,52.4713,0,0,0,[],[],False,False,False,有效,1.0
002413,雷科防务,基础数据不足,反转/低基数,47.6481,54.1963,29.7352,63.8297,,3.622,56.5168,-13.6286,-21.5733,83.3333,-0.2626,8.1355,-0.55,-3.2165,36.1703,0,0,0,[],[],True,True,False,基础数据不足,1.0
603202,天有为,观察,增速观察,47.6413,23.8905,70.461,73.2545,,-10.7181,-44.5131,-0.2558,-25.6337,33.3333,0.2334,1.4493,4.28,16.0692,26.7455,0,0,0,[],[],False,False,False,有效,1.0
000708,中信特钢,观察,增速观察,47.6018,42.5202,57.4061,43.2379,,-1.9067,6.8475,-0.2314,-8.8197,33.3333,0.0727,1.3051,6.74,5.5862,56.7621,0,0,0,[],[],False,False,False,有效,1.0
002007,华兰生物,观察,增速观察,47.5818,21.7254,66.4972,87.3204,,-12.8774,-25.6862,-17.8057,-12.1319,16.6667,0.2188,0.894,3.32,25.2255,12.6796,0,0,0,[],[],False,False,False,有效,1.0
002271,东方雨虹,观察,增速观察,47.5479,58.3886,30.9404,48.241,,9.5666,8.6724,11.2666,3.9634,50.0,-0.0229,-0.5546,3.02,4.0629,51.759,0,0,0,[],[],False,True,False,有效,1.0
001979,招商蛇口,加速/反转观察,加速成长,47.5182,42.3955,62.6521,32.6185,,6.408,-63.5367,19.9425,11.1131,33.3333,0.4405,45.7056,0.54,1.3509,67.3815,0,0,0,[],[],False,False,False,有效,1.0
600113,浙江东日,观察,增速观察,47.4748,20.7234,74.9989,72.6806,,-9.163,-35.5567,-16.2192,-42.5002,33.3333,0.7808,5.9715,1.73,10.9549,27.3194,0,0,0,[],[],False,False,False,有效,1.0
600226,亨通股份,观察,增速观察,47.4647,58.8059,24.4437,59.4829,,72.3287,-27.8272,33.7241,-33.8797,83.3333,-0.1138,-1.7516,2.49,6.4979,40.5171,0,0,0,[],[],False,True,False,有效,1.0
000778,新兴铸管,加速/反转观察,反转/低基数,47.4467,49.5145,39.3922,57.3524,,19.1689,-7.9986,16.8806,-473.6649,50.0,0.0264,1.4998,1.41,1.8837,42.6476,0,0,0,[],[],True,False,False,有效,1.0
000402,金融街,基础数据不足,反转/低基数,47.4429,68.3425,29.3802,20.8697,,-0.89,91.414,57.1786,39.9918,50.0,0.1273,-6.7871,-0.45,-4.3217,79.1303,0,0,0,[],[],True,True,True,基础数据不足,1.0
000513,丽珠集团,观察,增速观察,47.3948,19.8559,81.4621,61.8771,,-20.2848,-27.2338,-22.0458,-25.3976,33.3333,0.3526,1.8912,6.64,22.4198,38.1229,0,0,0,[],[],False,False,False,有效,1.0
600639,浦东金桥,观察,增速观察,47.36,33.129,72.4427,39.8878,,11.2121,-29.9655,-107.7009,-37.1079,50.0,0.8312,7.2379,0.81,9.5292,60.1122,0,0,0,[],[],False,False,False,有效,1.0
002418,康盛股份,加速/反转观察,反转/低基数,47.3593,49.7806,44.1826,46.4487,,16.3932,-7.0019,8.1999,-132.5097,66.6667,0.0365,6.0336,0.45,0.4754,53.5513,0,0,0,[],[],True,False,False,有效,1.0
601231,环旭电子,加速/反转观察,加速成长,47.3507,55.4862,31.3453,54.9552,,0.4507,28.8453,2.915,16.6844,50.0,-0.017,-0.5657,3.66,3.0078,45.0448,0,0,0,[],[],False,True,False,有效,1.0
600901,江苏金租,观察,持续成长,47.3466,62.2638,41.5684,14.1511,,16.9079,9.273,1.1616,-0.8468,100.0,-0.3961,-0.8145,6.64,49.3562,85.8489,0,0,0,[],[],False,True,True,有效,1.0
000034,神州数码,加速/反转观察,加速成长,47.3282,69.0249,28.2123,20.4703,,21.4192,16.3394,9.2595,46.8632,66.6667,-0.0073,-1.281,4.41,0.6027,79.5297,0,0,0,[],[],False,True,True,有效,1.0
600769,祥龙电业,观察,增速观察,47.3056,31.5524,79.5551,30.0665,,1.3118,-35.2148,-6.3919,-83.6984,83.3333,0.3278,1.4262,7.32,22.9815,69.9335,0,0,0,[],[],False,False,False,有效,1.0
